Artist,Title,Year,Decade,Gender,Genre,Energy,ID,Length,Unnamed: 9,Daypart,Enabled,Decade_Group
Israel Kamakawiwo'ole,Somewhere Over the Rainbow / What a Wonderful World,1993,1990,M,POP,2,1266,S,,Night,Y,1990
Cathy Dennis,Touch Me (All Night Long),1990,1990,F,POP,4,1267,S,,Afternoon,Y,1990
Snap!,The Power,1990,1990,G,DANCE,3,1268,S,,Afternoon,Y,1990
Spice Girls,2 Become 1,1996,1990,G,POP,4,1269,S,,Afternoon,Y,1990
Shamen,Ebeneezer Goode,1992,1990,G,DANCE,2,1270,S,,Night,Y,1990
Radiohead,Creep,1992,1990,G,ROCK,4,1271,S,,Afternoon,Y,1990
Wannadies The,You and Me Song,1994,1990,G,ROCK,2,1272,S,,Evening,Y,1990
James Arthur,Say You Won't Let Go,2016,2010,M,POP,3,1273,S,,Afternoon,Y,2000
Coldplay,Yellow,2000,2000,G,ROCK,3,1274,S,,Afternoon,Y,2000
One Direction,Best Song Ever,2013,2010,G,POP,4,1275,S,,Afternoon,Y,2000
Daniel Powter,Bad Day,2005,2000,M,POP,4,1276,S,,Morning,Y,2000
Owl City,Fireflies,2009,2000,M,POP,4,1277,S,,Morning,Y,2000
Justin Bieber,Sorry,2015,2010,M,POP,3,1278,S,,Afternoon,Y,2000
James Arthur,Impossible,2012,2010,M,POP,4,1279,S,,Afternoon,Y,2000
Labrinth,Jealous,2014,2010,M,POP,3,1280,S,,Afternoon,Y,2000
Leon Jackson,When You Believe,2007,2000,M,POP,4,1281,S,,Afternoon,Y,2000
Tinchy Stryder,Bring It,2011,2010,M,RAP,4,1282,S,,Afternoon,Y,2000
Adele,Set Fire to the Rain,2011,2010,F,POP,2,1283,S,,Evening,Y,2000
Olivia Rodrigo,Vampire,2023,2020,F,POP,4,1284,S,,Morning,Y,2000
Scissor Sisters,Laura,2003,2000,G,POP,2,1285,S,,Night,Y,2000
Lady Gaga,Rain on Me,2020,2020,F,POP,2,1286,S,,Evening,Y,2000
Kylie Minogue,Padam Padam,2023,2020,F,POP,4,1287,S,,Morning,Y,2000
Michael Bublé,Everything,2007,2000,M,POP,2,1288,S,,Night,Y,2000
Dua Lipa,One Kiss,2018,2010,F,POP,4,1289,S,,Afternoon,Y,2000
Beyoncé,Texas Hold 'Em,2024,2020,F,COUNTRY,3,1290,S,,Afternoon,Y,2000
Weeknd The,Save Your Tears,2020,2020,M,POP,3,1291,S,,Afternoon,Y,2000
Daft Punk,One More Time,2000,2000,G,POP,3,1292,S,,Afternoon,Y,2000
Busted,Year 3000,2002,2000,G,POP,4,1293,S,,Afternoon,Y,2000
Stereophonics,Handbags and Gladrags,2001,2000,G,ROCK,5,1294,S,,Morning,Y,2000
Steps,Deeper Shade of Blue,2000,2000,G,POP,2,1295,S,,Evening,Y,2000
Katy Perry,Hot n Cold,2008,2000,F,POP,2,1296,S,,Night,Y,2000
Mel C,I Turn to You,2000,2000,F,POP,2,1297,S,,Evening,Y,2000
Adele,Chasing Pavements,2008,2000,F,POP,2,1298,S,,Night,Y,2000
Pixie Lott,All About Tonight,2011,2010,F,POP,3,1299,S,,Afternoon,Y,2000
Nelly Furtado,Broken Strings,2008,2000,F,POP,3,1300,S,,Afternoon,Y,2000
Adele,Send My Love (To Your New Lover),2016,2010,F,POP,3,1301,S,,Afternoon,Y,2000
Harry Styles,Watermelon Sugar,2019,2010,M,POP,2,1302,S,,Night,Y,2000
Bruno Mars,When I Was Your Man,2012,2010,M,POP,4,1303,S,,Afternoon,Y,2000
Little Mix,Sweet Melody,2020,2020,G,POP,4,1304,S,,Morning,Y,2000
Coldplay,Fix You,2005,2000,G,ROCK,4,1305,S,,Afternoon,Y,2000
Rascal Flatts,What Hurts the Most,2006,2000,G,COUNTRY,2,1306,S,,Evening,Y,2000
Razorlight,America,2006,2000,G,ROCK,3,1307,S,,Afternoon,Y,2000
Weeknd The,Blinding Lights,2019,2010,M,POP,2,1308,S,,Night,Y,2000
Justin Bieber,Love Yourself,2015,2010,M,POP,4,1309,S,,Morning,Y,2000
Sigala,Easy Love,2015,2010,M,DANCE,4,1310,S,,Afternoon,N,2000
Jess Glynne,Take Me Home,2015,2010,F,POP,2,1311,S,,Evening,Y,2000
Lily Allen,Smile,2006,2000,F,POP,2,1312,S,,Evening,Y,2000
Gwen Stefani,Hollaback Girl,2004,2000,F,POP,3,1313,S,,Afternoon,Y,2000
Sia,Cheap Thrills (Solo Version),2016,2010,F,POP,2,1314,S,,Evening,N,2000
Christina Perri,A Thousand Years,2011,2010,F,POP,2,1315,S,,Evening,Y,2000
Mark Ronson,Valerie,2007,2000,M,POP,4,1316,S,,Afternoon,Y,2000
OneRepublic,I Ain't Worried,2022,2020,G,POP,3,1317,S,,Afternoon,Y,2000
Rihanna,Take a Bow,2008,2000,F,POP,3,1318,S,,Afternoon,Y,2000
Corinne Bailey Rae,Put Your Records On,2006,2000,F,POP,2,1319,S,,Evening,Y,2000
Faith Hill,There You'll Be,2001,2000,F,COUNTRY,4,1320,S,,Afternoon,Y,2000
Shakira,Whenever Wherever,2001,2000,F,POP,2,1321,S,,Evening,Y,2000
Tom Odell,Another Love,2012,2010,M,POP,3,1322,S,,Afternoon,Y,2000
Ariana Grande,7 Rings,2019,2010,F,POP,3,1323,S,,Afternoon,Y,2000
White Stripes The,Seven Nation Army,2003,2000,G,ROCK,4,1324,S,,Morning,Y,2000
Richard Ashcroft,A Song for the Lovers,2000,2000,M,ROCK,3,1325,S,,Afternoon,Y,2000
Miley Cyrus,Wrecking Ball,2013,2010,F,POP,3,1326,S,,Afternoon,Y,2000
Jess Glynne,Don't Be So Hard on Yourself,2015,2010,F,POP,4,1327,S,,Morning,Y,2000
Hoobastank,The Reason,2003,2000,G,ROCK,3,1328,S,,Afternoon,Y,2000
Adele,When We Were Young,2015,2010,F,POP,3,1329,S,,Afternoon,Y,2000
Script,The Man Who Can't Be Moved,2008,2000,G,POP,2,1330,S,,Evening,Y,2000
Lewis Capaldi,Pointless,2022,2020,M,POP,2,1331,S,,Night,Y,2000
Script,Breakeven,2008,2000,G,POP,4,1332,S,,Morning,Y,2000
U2,Beautiful Day,2000,2000,G,ROCK,4,1333,S,,Morning,Y,2000
Pink,Get the Party Started,2001,2000,F,POP,3,1334,S,,Afternoon,Y,2000
Lady Gaga,The Edge of Glory,2011,2010,F,POP,4,1335,S,,Afternoon,Y,2000
Niall Horan,Slow Hands,2017,2010,M,POP,3,1336,S,,Afternoon,Y,2000
Katy Perry,Dark Horse (Solo Version),2013,2010,F,POP,3,1337,S,,Afternoon,Y,2000
Craig David,Fill Me In,2000,2000,M,SOUL,4,1338,S,,Afternoon,Y,2000
Charlie Puth,Attention,2017,2010,M,POP,2,1339,S,,Evening,Y,2000
Michael Bublé,It's a Beautiful Day,2013,2010,M,POP,3,1340,S,,Afternoon,Y,2000
Labrinth,Beneath Your Beautiful,2012,2010,M,POP,3,1341,S,,Afternoon,Y,2000
Coldplay,The Scientist,2002,2000,G,ROCK,3,1342,S,,Afternoon,Y,2000
Blue,All Rise,2001,2000,G,POP,4,1343,S,,Morning,Y,2000
George Michael,Amazing,2004,2000,M,POP,3,1344,S,,Afternoon,Y,2000
Keane,Everybody's Changing,2004,2000,G,ROCK,4,1345,S,,Morning,Y,2000
Coldplay,Adventure of a Lifetime,2015,2010,G,ROCK,2,1346,S,,Night,Y,2000
Sugababes,Freak Like Me,2002,2000,G,POP,2,1347,S,,Night,Y,2000
Christina Aguilera,Fighter,2002,2000,F,POP,4,1348,S,,Afternoon,Y,2000
Imagine Dragons,Thunder,2017,2010,G,ROCK,4,1349,S,,Afternoon,Y,2000
Michelle McManus,All This Time,2003,2000,F,POP,2,1350,S,,Evening,Y,2000
Bruno Mars,Grenade,2010,2010,M,POP,3,1351,S,,Afternoon,Y,2000
Scouting for Girls,She's So Lovely,2007,2000,G,POP,4,1352,S,,Afternoon,Y,2000
Britney Spears,Oops!... I Did It Again,2000,2000,F,POP,2,1353,S,,Night,Y,2000
Mumford & Sons,I Will Wait,2012,2010,G,ROCK,4,1354,S,,Afternoon,Y,2000
Dua Lipa,Be the One,2015,2010,F,POP,2,1355,S,,Night,Y,2000
Daft Punk,Get Lucky,2013,2010,G,DANCE,2,1356,S,,Evening,Y,2000
Rui Da Silva,Touch Me,2001,2000,M,DANCE,2,1357,S,,Evening,N,2000
Atomic Kitten,Whole Again,2001,2000,G,POP,3,1358,S,,Afternoon,Y,2000
Fragma,Toca's Miracle,2000,2000,G,POP,4,1359,S,,Afternoon,Y,2000
Nickelback,How You Remind Me,2001,2000,G,ROCK,2,1360,S,,Night,Y,2000
Aaliyah,Try Again,2000,2000,F,SOUL,4,1361,S,,Morning,Y,2000
Adele,Easy on Me,2021,2020,F,POP,3,1362,S,,Afternoon,Y,2000
Lewis Capaldi,Someone You Loved,2018,2010,M,POP,3,1363,S,,Afternoon,Y,2000
Amy Winehouse,Back to Black,2006,2000,F,SOUL,2,1364,S,,Night,Y,2000
Taylor Swift,Blank Space,2014,2010,F,POP,4,1365,S,,Morning,Y,2000
Dua Lipa,Scared to Be Lonely,2017,2010,F,POP,3,1366,S,,Afternoon,Y,2000
Daniel Bedingfield,Gotta Get Thru This,2001,2000,M,DANCE,2,1367,S,,Evening,Y,2000
Ed Sheeran,Eyes Closed,2023,2020,M,POP,2,1368,S,,Night,Y,2000
Dido,Stan,2000,2000,F,POP,4,1369,S,,Afternoon,N,2000
Florence + The Machine,Shake It Out,2011,2010,F,POP,3,1370,S,,Afternoon,Y,2000
Dua Lipa,New Rules,2017,2010,F,POP,3,1371,S,,Afternoon,Y,2000
Girls Aloud,Sound of the Underground,2002,2000,G,POP,3,1372,S,,Afternoon,Y,2000
Kylie Minogue,Can't Get You Out of My Head,2001,2000,F,POP,2,1373,S,,Evening,Y,2000
All Saints,Black Coffee,2000,2000,G,POP,3,1374,S,,Afternoon,Y,2000
Ludacris,Baby,2010,2010,M,RAP,3,1375,S,,Afternoon,N,2000
Gnarls Barkley,Crazy,2006,2000,G,POP,4,1376,S,,Afternoon,Y,2000
Alicia Keys,Empire State of Mind (Part II) Broken Down,2009,2000,F,SOUL,2,1377,S,,Night,Y,2000
Mumford & Sons,The Cave,2009,2000,G,ROCK,2,1378,S,,Night,Y,2000
Avril Lavigne,Complicated,2002,2000,F,POP,3,1379,S,,Afternoon,Y,2000
Beyoncé,Cuff It,2022,2020,F,SOUL,3,1380,S,,Afternoon,Y,2000
Kimbra,Somebody That I Used to Know,2011,2010,F,POP,2,1381,S,,Evening,N,2000
Beyoncé,Baby Boy,2003,2000,F,SOUL,3,1382,S,,Afternoon,Y,2000
David Guetta,When Love Takes Over,2009,2000,M,DANCE,3,1383,S,,Afternoon,Y,2000
Nelly Furtado,I'm Like a Bird,2000,2000,F,POP,4,1384,S,,Morning,Y,2000
Maroon 5,Memories,2019,2010,G,POP,2,1385,S,,Night,Y,2000
Louis Tomlinson,Back to You (Solo Version),2017,2010,M,POP,2,1386,S,,Night,Y,2000
Kings of Leon,Sex on Fire,2008,2000,G,ROCK,2,1387,S,,Evening,Y,2000
Will Young,Your Game,2004,2000,M,POP,3,1388,S,,Afternoon,Y,2000
Rihanna,Stay,2013,2010,F,POP,2,1389,S,,Evening,Y,2000
Kaiser Chiefs,Ruby,2007,2000,G,ROCK,4,1390,S,,Afternoon,Y,2000
One Direction,Night Changes,2014,2010,G,POP,3,1391,S,,Afternoon,Y,2000
OneRepublic,Stop and Stare,2007,2000,G,POP,4,1392,S,,Afternoon,Y,2000
Nelly Furtado,Say It Right,2006,2000,F,POP,3,1393,S,,Afternoon,Y,2000
Katy Perry,Teenage Dream,2010,2010,F,POP,4,1394,S,,Morning,Y,2000
Justin Bieber,Baby,2010,2010,M,POP,3,1395,S,,Afternoon,Y,2000
Sam Smith,I'm Not the Only One,2014,2010,M,POP,2,1396,S,,Night,Y,2000
George Ezra,Blame It on Me,2014,2010,M,POP,2,1397,S,,Night,Y,2000
Tom Walker,Leave a Light On,2017,2010,M,POP,2,1398,S,,Night,Y,2000
Jack Johnson,Better Together,2005,2000,M,ROCK,2,1399,S,,Evening,Y,2000
Rag'n'Bone Man,Skin,2017,2010,M,SOUL,2,1400,S,,Evening,Y,2000
Bruno Mars,The Lazy Song,2010,2010,M,POP,4,1401,S,,Morning,Y,2000
Maroon 5,She Will Be Loved,2004,2000,G,POP,3,1402,S,,Afternoon,Y,2000
James Morrison,Broken Strings,2008,2000,M,POP,2,1403,S,,Night,Y,2000
Enrique Iglesias,Hero,2001,2000,M,POP,4,1404,S,,Afternoon,Y,2000
Incubus,Drive,2000,2000,G,ROCK,4,1405,S,,Morning,Y,2000
Elvis Presley,A Little Less Conversation (JXL Remix),2002,2000,M,POP,5,1406,S,,Morning,Y,2000
Whitney Houston,Million Dollar Bill,2009,2000,F,POP,4,1407,S,,Afternoon,Y,2000
Outkast,Hey Ya!,2003,2000,G,POP,4,1408,S,,Afternoon,Y,2000
Hozier,Too Sweet,2024,2020,M,ROCK,3,1409,S,,Afternoon,Y,2000
Drake,One Dance,2016,2010,M,POP,4,1410,S,,Morning,Y,2000
Paloma Faith,Only Love Can Hurt Like This,2014,2010,F,POP,4,1411,S,,Afternoon,Y,2000
Maroon 5,Moves Like Jagger (Solo Edit),2011,2010,G,POP,4,1412,S,,Morning,Y,2000
Britney Spears,Lucky,2000,2000,F,POP,3,1413,S,,Afternoon,Y,2000
Katie Melua,The Closest Thing to Crazy,2003,2000,F,POP,3,1414,S,,Afternoon,Y,2000
Pink,Just Like a Pill,2001,2000,F,POP,4,1415,S,,Afternoon,Y,2000
Lily Allen,Somewhere Only We Know,2013,2010,F,POP,4,1416,S,,Morning,Y,2000
Pink,Raise Your Glass,2010,2010,F,POP,2,1417,S,,Night,Y,2000
Stereophonics,Maybe Tomorrow,2003,2000,G,ROCK,5,1418,S,,Afternoon,Y,2000
Aloe Blacc,I Need a Dollar,2010,2010,M,SOUL,3,1419,S,,Afternoon,Y,2000
Passenger,Let Her Go,2012,2010,M,POP,4,1420,S,,Afternoon,Y,2000
Billie Eilish,Ocean Eyes,2016,2010,F,POP,2,1421,S,,Evening,Y,2000
Olly Murs,Please Don't Let Me Go,2010,2010,M,POP,2,1422,S,,Evening,Y,2000
Lily Allen,The Fear,2008,2000,F,POP,3,1423,S,,Afternoon,Y,2000
Paolo Nutini,Iron Sky,2014,2010,M,POP,4,1424,S,,Morning,Y,2000
Take That,Shine,2007,2000,G,POP,2,1425,S,,Night,Y,2000
Liberty X,Just a Little,2002,2000,G,POP,3,1426,S,,Afternoon,Y,2000
Will Young,Light My Fire,2002,2000,M,POP,3,1427,S,,Afternoon,Y,2000
James Blunt,1973,2007,2000,M,POP,2,1428,S,,Night,Y,2000
Amy Winehouse,Tears Dry on Their Own,2006,2000,F,SOUL,4,1429,S,,Afternoon,Y,2000
Lorde,Royals,2013,2010,F,POP,4,1430,S,,Afternoon,Y,2000
Backstreet Boys,Shape of My Heart,2000,2000,G,POP,2,1431,S,,Evening,Y,2000
Noel Gallagher's High Flying Birds,In the Heat of the Moment,2014,2010,G,ROCK,2,1432,S,,Night,Y,2000
Natasha Bedingfield,Unwritten,2004,2000,F,POP,3,1433,S,,Afternoon,Y,2000
Jessie J,Domino,2011,2010,F,POP,3,1434,S,,Afternoon,Y,2000
Jools Holland,Enjoy Yourself,2000,2000,M,JAZZ,3,1435,S,,Afternoon,Y,2000
Emma Bunton,What Took You So Long?,2001,2000,F,POP,2,1436,S,,Evening,Y,2000
Gotye,Somebody That I Used to Know,2011,2010,M,POP,2,1437,S,,Night,Y,2000
Emeli Sandé,Clown,2012,2010,F,SOUL,4,1438,S,,Morning,Y,2000
Little Mix,Shout Out to My Ex,2016,2010,G,POP,4,1439,S,,Afternoon,Y,2000
Panic! At The Disco,High Hopes,2018,2010,G,ROCK,4,1440,S,,Morning,Y,2000
Ariana Grande,Positions,2020,2020,F,POP,3,1441,S,,Afternoon,Y,2000
Ed Sheeran,Castle on the Hill,2017,2010,M,POP,4,1442,S,,Afternoon,Y,2000
Take That,Rule the World,2007,2000,G,POP,3,1443,S,,Afternoon,Y,2000
Wheatus,Teenage Dirtbag,2000,2000,G,ROCK,2,1444,S,,Night,Y,2000
Pussycat Dolls,Don't Cha (Solo Edit),2005,2000,G,POP,4,1445,S,,Afternoon,Y,2000
Billie Eilish,Bad Guy,2019,2010,F,POP,4,1446,S,,Afternoon,Y,2000
Kylie Minogue,Spinning Around,2000,2000,F,POP,2,1447,S,,Evening,Y,2000
Amy Winehouse,Love Is a Losing Game,2006,2000,F,SOUL,4,1448,S,,Morning,Y,2000
All Saints,Pure Shores,2000,2000,G,POP,3,1449,S,,Afternoon,Y,2000
Pink,Trustfall,2023,2020,F,POP,2,1450,S,,Evening,Y,2000
Britney Spears,Womanizer,2008,2000,F,POP,3,1451,S,,Afternoon,Y,2000
Sugababes,Push the Button,2005,2000,G,POP,2,1452,S,,Evening,Y,2000
Gareth Gates,Anyone of Us (Stupid Mistake),2002,2000,M,POP,2,1453,S,,Evening,Y,2000
Olivia Rodrigo,Drivers License,2021,2020,F,POP,3,1454,S,,Afternoon,Y,2000
Lewis Capaldi,Hold Me While You Wait,2019,2010,M,POP,3,1455,S,,Afternoon,Y,2000
Kelly Rowland,When Love Takes Over,2009,2000,F,SOUL,4,1456,S,,Morning,Y,2000
James Blunt,You're Beautiful,2005,2000,M,POP,3,1457,S,,Afternoon,Y,2000
Las Ketchup,The Ketchup Song (Aserejé),2002,2000,G,POP,4,1458,S,,Morning,Y,2000
Linkin Park,In the End,2000,2000,G,ROCK,4,1459,S,,Morning,Y,2000
Amy Winehouse,You Know I'm No Good,2006,2000,F,SOUL,2,1460,S,,Evening,Y,2000
Lewis Capaldi,Forget Me,2022,2020,M,POP,3,1461,S,,Afternoon,Y,2000
Bruno Mars,Uptown Funk,2014,2010,M,POP,4,1462,S,,Morning,Y,2000
Lady Gaga,Paparazzi,2009,2000,F,POP,3,1463,S,,Afternoon,Y,2000
Adele,Someone Like You,2011,2010,F,POP,3,1464,S,,Afternoon,Y,2000
Ed Sheeran,Galway Girl,2017,2010,M,POP,4,1465,S,,Afternoon,Y,2000
Jay-Z,Crazy in Love,2003,2000,M,RAP,3,1466,S,,Afternoon,Y,2000
Justin Timberlake,Mirrors,2013,2010,M,POP,4,1467,S,,Morning,Y,2000
Lukas Graham,7 Years,2015,2010,G,POP,4,1468,S,,Afternoon,Y,2000
Alicia Keys,Girl on Fire,2012,2010,F,SOUL,2,1469,S,,Evening,Y,2000
Beyoncé,Irreplaceable,2006,2000,F,SOUL,4,1470,S,,Afternoon,Y,2000
Bastille,Pompeii,2013,2010,G,POP,4,1471,S,,Afternoon,Y,2000
Robbie Williams,Rock DJ,2000,2000,M,POP,3,1472,S,,Afternoon,Y,2000
Adele,Make You Feel My Love,2008,2000,F,POP,4,1473,S,,Morning,Y,2000
Usher,Climax,2012,2010,M,SOUL,3,1474,S,,Afternoon,Y,2000
Killers The,Mr. Brightside,2003,2000,G,ROCK,3,1475,S,,Afternoon,Y,2000
Billie Eilish,What Was I Made For?,2023,2020,F,POP,2,1476,S,,Night,Y,2000
Jessie J,Flashlight,2015,2010,F,POP,3,1477,S,,Afternoon,Y,2000
Modjo,Lady (Hear Me Tonight),2000,2000,G,POP,4,1478,S,,Afternoon,Y,2000
Ed Sheeran,Thinking Out Loud,2014,2010,M,POP,3,1479,S,,Afternoon,Y,2000
One Direction,Drag Me Down,2015,2010,G,POP,4,1480,S,,Morning,Y,2000
Amy Winehouse,Valerie,2007,2000,F,SOUL,4,1481,S,,Afternoon,Y,2000
Ariana Grande,No Tears Left to Cry,2018,2010,F,POP,2,1482,S,,Evening,Y,2000
Killers The,Somebody Told Me,2004,2000,G,ROCK,4,1483,S,,Afternoon,Y,2000
Taylor Swift,All Too Well (10 Minute Version),2021,2020,F,POP,4,1484,S,,Afternoon,Y,2000
Amy Winehouse,Valerie (Solo Version),2007,2000,F,SOUL,4,1485,S,,Afternoon,Y,2000
Adele,Skyfall,2012,2010,F,POP,2,1486,S,,Night,Y,2000
James Blunt,Goodbye My Lover,2005,2000,M,POP,2,1487,S,,Evening,Y,2000
Beyoncé,Single Ladies (Put a Ring on It),2008,2000,F,SOUL,3,1488,S,,Afternoon,Y,2000
Duncan Laurence,Arcade,2019,2010,M,POP,3,1489,S,,Afternoon,Y,2000
Avicii,Hey Brother,2013,2010,M,DANCE,4,1490,S,,Morning,Y,2000
Green Day,Boulevard of Broken Dreams,2004,2000,G,ROCK,3,1491,S,,Afternoon,Y,2000
Luis Fonsi,Despacito,2017,2010,M,POP,3,1492,S,,Afternoon,Y,2000
Ellie Goulding,How Long Will I Love You,2013,2010,F,POP,3,1493,S,,Afternoon,Y,2000
Robbie Williams,Feel,2002,2000,M,POP,2,1494,S,,Night,Y,2000
Ed Sheeran,Bad Habits,2021,2020,M,POP,4,1495,S,,Morning,Y,2000
Shaggy,It Wasn't Me,2000,2000,M,REGGAE,4,1496,S,,Morning,Y,2000
Johnny Cash,Hurt,2002,2000,M,COUNTRY,4,1497,S,,Morning,Y,2000
Jack Johnson,Upside Down,2006,2000,M,ROCK,3,1498,S,,Afternoon,Y,2000
Killers The,All These Things That I've Done,2004,2000,G,ROCK,2,1499,S,,Night,Y,2000
Leona Lewis,A Moment Like This,2006,2000,F,POP,2,1500,S,,Evening,Y,2000
Gareth Gates,Unchained Melody,2002,2000,M,POP,3,1501,S,,Afternoon,Y,2000
B.o.B,Price Tag,2011,2010,M,RAP,2,1502,S,,Night,Y,2000
Sam Smith,Too Good at Goodbyes,2017,2010,M,POP,2,1503,S,,Night,Y,2000
Wanted,Glad You Came,2011,2010,G,POP,4,1504,S,,Morning,Y,2000
Emeli Sandé,Beneath Your Beautiful,2012,2010,F,POP,2,1505,S,,Night,Y,2000
Luther Vandross,Dance with My Father,2003,2000,M,SOUL,4,1506,S,,Afternoon,Y,2000
S Club 7,Don't Stop Movin',2001,2000,G,POP,2,1507,S,,Evening,Y,2000
Girls Aloud,Call the Shots,2007,2000,G,POP,2,1508,S,,Night,Y,2000
Foster the People,Pumped Up Kicks,2010,2010,G,ROCK,2,1509,S,,Night,Y,2000
Sheryl Crow,The First Cut Is the Deepest,2003,2000,F,ROCK,4,1510,S,,Afternoon,Y,2000
Bruno Mars,Just the Way You Are,2010,2010,M,POP,3,1511,S,,Afternoon,Y,2000
Black Eyed Peas,Where Is the Love?,2003,2000,G,POP,4,1512,S,,Afternoon,Y,2000
Katy Perry,Roar,2013,2010,F,POP,4,1513,S,,Afternoon,Y,2000
Idina Menzel,Let It Go,2013,2010,F,POP,2,1514,S,,Evening,Y,2000
Jennifer Lopez,Jenny from the Block,2002,2000,F,POP,2,1515,S,,Evening,Y,2000
Leona Lewis,Bleeding Love,2007,2000,F,POP,4,1516,S,,Morning,Y,2000
Black Eyed Peas,I Gotta Feeling,2009,2000,G,POP,4,1517,S,,Morning,Y,2000
Lana Del Rey,Summertime Sadness,2012,2010,F,POP,3,1518,S,,Afternoon,Y,2000
Jessie J,Price Tag,2011,2010,F,POP,3,1519,S,,Afternoon,Y,2000
Coldplay,Paradise,2011,2010,G,ROCK,4,1520,S,,Morning,Y,2000
Ed Sheeran,The A Team,2011,2010,M,POP,2,1521,S,,Evening,Y,2000
Shakira,Hips Don't Lie (Solo Version),2006,2000,F,POP,2,1522,S,,Night,Y,2000
